*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=fambasic
*Date=23:21:47
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
178;;;31.3093;-74.8533;0;Bottom;TXT18
179;;;76.605;-18.0848;-90;Bottom;TXT14
180;;;16.8096;-18.5665;-90;Bottom;TXT5
181;;300 mil [THT];18.0537;-76.9986;180;Bottom;D2
182;;;84.2656;-18.0848;-90;Bottom;TXT14
183;;;70.1574;-22.7241;0;Bottom;Via16
184;;;39.7262;-18.0969;-90;Bottom;TXT14
185;;;56.2033;-53.5766;0;Bottom;TXT6
186;;;29.5304;-38.3402;-90;Bottom;TXT14
187;;;86.9929;-8.93965;0;Bottom;TXT4
188;;;58.7056;-42.664;0;Top;Pad28
189;;;70.1684;-17.6701;0;Bottom;Via3
190;;;53.6256;-36.5725;0;Top;Pad20
191;;;21.9461;-28.4354;-90;Bottom;TXT14
192;;;14.326;-62.2288;-90;Bottom;TXT14
193;;;77.7858;-35.2825;0;Top;Pad6
194;;;51.9885;-45.7026;0;Bottom;Via55
195;;;34.6948;-58.2713;-90;Bottom;TXT14
196;5.1k;THT;18.1972;-71.7987;180;Bottom;R1
197;100nF;100 mil [THT, multilayer];8.68161;-22.3673;-90;Bottom;C6
198;;;6.71441;-58.7252;-90;Bottom;TXT14
199;;;56.1656;-36.5725;0;Top;Pad24
200;;;19.4061;-65.9802;0;Bottom;TXT6
201;;;19.4061;-18.5509;-90;Bottom;TXT14
202;;;44.5895;-9.02446;0;Bottom;Via23
203;;;42.3178;-49.0511;-90;Bottom;TXT14
204;;;53.8031;-18.5526;-90;Bottom;TXT14
205;;DIP (Dual Inline) [THT];72.7009;-23.4727;-90;Bottom;IC5
206;;;94.0915;-53.4259;0;Bottom;VCC
207;;DIP (Dual Inline) [THT];73.3266;-47.6075;-90;Bottom;IC4
208;;;16.866;-61.8564;-90;Bottom;TXT14
209;;;13.2276;-82.0132;0;Bottom;Hole1
210;;;1.21213;-53.4118;0;Bottom;GND
211;;;35.7884;-17.7369;0;Bottom;Via35
212;;;21.4287;-83.2757;0;Bottom;TXT15
213;;;72.7363;-12.6643;0;Bottom;TXT13
214;;;66.3564;-33.7392;0;Bottom;TXT6
215;;;19.4531;-61.8093;-90;Bottom;TXT14
216;;;53.7854;-28.4326;-90;Bottom;TXT14
217;;;14.2696;-18.5665;-90;Bottom;TXT5
218;;;19.4108;-49.0511;-90;Bottom;TXT14
219;;THT;31.0922;-3.98841;0;Bottom;J6
220;;;60.2878;-41.1301;0;Bottom;Via53
221;;;56.1656;-42.664;0;Top;Pad23
222;;;6.19805;-26.0834;0;Bottom;GND
223;;;24.4908;-48.6787;-90;Bottom;TXT14
224;;DIP (Dual Inline) [THT];20.5538;-60.2605;-90;Bottom;IC1
225;;;61.5378;-28.4584;-90;Bottom;TXT5
226;;;14.3308;-38.7941;-90;Bottom;TXT14
227;;;53.6584;-50.09;0;Bottom;TXT6
228;;;31.2594;-67.2408;0;Bottom;TXT18
229;;;73.4797;-45.6091;-90;Bottom;TXT14
230;;;91.9257;-18.5387;-90;Bottom;TXT14
231;;;58.7193;-47.0846;0;Bottom;TXT6
232;;;89.3925;-28.7957;-90;Bottom;TXT14
233;;DIP (Dual Inline) [THT];25.6338;-43.774;-90;Bottom;IC2
234;;;71.5654;-28.4233;-90;Bottom;TXT14
235;;300 mil [THT];18.0373;-74.2705;180;Bottom;D1
236;;;56.1656;-48.7434;0;Top;Pad15
237;;;44.8578;-49.0511;-90;Bottom;TXT14
238;;;71.5654;-18.1251;-90;Bottom;TXT14
239;;;58.7056;-48.7434;0;Top;Pad16
240;;;66.445;-18.0848;-90;Bottom;TXT14
241;;;37.191;-38.3402;-90;Bottom;TXT14
242;;;80.9036;-38.9598;0;Bottom;VCC
243;;;8.01716;-60.257;-90;Bottom;TXT7
244;;;27.0778;-48.6315;-90;Bottom;TXT14
245;;;30.5922;-12.6643;0;Bottom;TXT11
246;100nF;100 mil [THT, multilayer];89.6006;-48.0362;90;Bottom;C2
247;;;81.7256;-18.0848;-90;Bottom;TXT14
248;;;66.4854;-28.7957;-90;Bottom;TXT14
249;;;42.2662;-18.0969;-90;Bottom;TXT14
250;;;18.0231;-61.7469;0;Bottom;Via48
251;;;37.1862;-18.0566;-90;Bottom;TXT14
252;;;49.933;-28.8078;-90;Bottom;TXT14
253;;;44.8062;-18.0969;-90;Bottom;TXT14
254;;;29.5661;-28.4354;-90;Bottom;TXT14
255;;;4.06979;-45.7165;0;Bottom;#WE
256;;;49.7691;-52.8126;0;Bottom;Via60
257;;;32.1109;-38.2998;-90;Bottom;TXT14
258;;;75.25;-33.6876;0;Bottom;TXT6
259;;;68.3997;-45.722;-90;Bottom;TXT14
260;;;30.7185;-19.2866;0;Bottom;Via38
261;;;22.2;-9.25362;0;Bottom;Via31
262;220;THT;31.0124;-70.0395;0;Bottom;R3
263;;;53.6319;-44.0422;0;Bottom;TXT6
264;;;1.21213;-56.4223;0;Bottom;VCC
265;;;14.294;-58.2713;-90;Bottom;TXT14
266;;;48.8781;-11.311;0;Bottom;Via22
267;;;29.5708;-48.6787;-90;Bottom;TXT14
268;;;94.1009;-26.0834;0;Bottom;VCC
269;;;58.7056;-51.7773;0;Top;Pad13
270;;;24.4947;-58.2309;-90;Bottom;TXT14
271;;;32.1624;-48.736;-90;Bottom;TXT5
272;;;78.5786;-45.5998;-90;Bottom;TXT14
273;;;51.4362;-12.8963;0;Bottom;GND
274;;;1.18391;-74.4657;0;Bottom;VCC
275;;;16.8304;-38.3402;-90;Bottom;TXT14
276;;;6.71076;-48.688;-90;Bottom;TXT14
